userId,movieId,rating,timestamp
77,77,4.0,1609459200
78,78,4.0,1609459200
79,79,4.0,1609459200
80,80,4.0,1609459200
81,81,4.0,1609459200
82,82,4.0,1609459200
83,83,4.0,1609459200
84,84,4.0,1609459200
85,85,4.0,1609459200
86,86,4.0,1609459200
87,87,4.0,1609459200
88,88,4.0,1609459200
89,89,4.0,1609459200
90,90,4.0,1609459200
91,91,4.0,1609459200
92,92,4.0,1609459200
93,93,4.0,1609459200
94,94,4.0,1609459200
95,95,4.0,1609459200
96,96,4.0,1609459200
97,97,4.0,1609459200
98,98,4.0,1609459200
99,99,4.0,1609459200
100,100,4.0,1609459200
1,101,4.0,1609459200
2,102,4.0,1609459200
3,103,4.0,1609459200
4,104,4.0,1609459200
5,105,4.0,1609459200
6,106,4.0,1609459200
7,107,4.0,1609459200
8,108,4.0,1609459200
9,109,4.0,1609459200
10,110,4.0,1609459200
11,111,4.0,1609459200
12,112,4.0,1609459200
13,113,4.0,1609459200
14,114,4.0,1609459200
15,115,4.0,1609459200
16,116,4.0,1609459200
17,117,4.0,1609459200
18,118,4.0,1609459200
19,119,4.0,1609459200
20,120,4.0,1609459200
21,121,4.0,1609459200
22,122,4.0,1609459200
23,123,4.0,1609459200
24,124,4.0,1609459200
25,125,4.0,1609459200
26,126,4.0,1609459200
27,127,4.0,1609459200
28,128,4.0,1609459200
29,129,4.0,1609459200
30,130,4.0,1609459200
31,131,4.0,1609459200
32,132,4.0,1609459200
33,133,4.0,1609459200
34,134,4.0,1609459200
35,135,4.0,1609459200
36,136,4.0,1609459200
37,137,4.0,1609459200
38,138,4.0,1609459200
39,139,4.0,1609459200
40,140,4.0,1609459200
41,141,4.0,1609459200
42,142,4.0,1609459200
43,143,4.0,1609459200
44,144,4.0,1609459200
45,145,4.0,1609459200
46,146,4.0,1609459200
47,147,4.0,1609459200
48,148,4.0,1609459200
49,149,4.0,1609459200
50,150,4.0,1609459200
51,151,4.0,1609459200
52,152,4.0,1609459200
53,153,4.0,1609459200
54,154,4.0,1609459200
55,155,4.0,1609459200
56,156,4.0,1609459200
57,157,4.0,1609459200
58,158,4.0,1609459200
59,159,4.0,1609459200
60,160,4.0,1609459200
61,161,4.0,1609459200
62,162,4.0,1609459200
63,163,4.0,1609459200
64,164,4.0,1609459200
65,165,4.0,1609459200
66,166,4.0,1609459200
67,167,4.0,1609459200
68,168,4.0,1609459200
69,169,4.0,1609459200
70,170,4.0,1609459200
71,171,4.0,1609459200
72,172,4.0,1609459200
73,173,4.0,1609459200
74,174,4.0,1609459200
75,175,4.0,1609459200
76,176,4.0,1609459200
77,177,4.0,1609459200
78,178,4.0,1609459200
79,179,4.0,1609459200
80,180,4.0,1609459200
81,181,4.0,1609459200
82,182,4.0,1609459200
83,183,4.0,1609459200
84,184,4.0,1609459200
85,185,4.0,1609459200
86,186,4.0,1609459200
87,187,4.0,1609459200
88,188,4.0,1609459200
89,189,4.0,1609459200
90,190,4.0,1609459200
91,191,4.0,1609459200
92,192,4.0,1609459200
93,193,4.0,1609459200
94,194,4.0,1609459200
95,195,4.0,1609459200
96,196,4.0,1609459200
97,197,4.0,1609459200
98,198,4.0,1609459200
99,199,4.0,1609459200
100,200,4.0,1609459200
1,201,4.0,1609459200
2,202,4.0,1609459200
3,203,4.0,1609459200
4,204,4.0,1609459200
5,205,4.0,1609459200
6,206,4.0,1609459200
7,207,4.0,1609459200
8,208,4.0,1609459200
9,209,4.0,1609459200
10,210,4.0,1609459200
11,211,4.0,1609459200
12,212,4.0,1609459200
13,213,4.0,1609459200
14,214,4.0,1609459200
15,215,4.0,1609459200
16,216,4.0,1609459200
17,217,4.0,1609459200
18,218,4.0,1609459200
19,219,4.0,1609459200
20,220,4.0,1609459200
21,221,4.0,1609459200
22,222,4.0,1609459200
23,223,4.0,1609459200
24,224,4.0,1609459200
25,225,4.0,1609459200
26,226,4.0,1609459200
27,227,4.0,1609459200
28,228,4.0,1609459200
29,229,4.0,1609459200
30,230,4.0,1609459200
31,231,4.0,1609459200
32,232,4.0,1609459200
33,233,4.0,1609459200
34,234,4.0,1609459200
35,235,4.0,1609459200
36,236,4.0,1609459200
37,237,4.0,1609459200
38,238,4.0,1609459200
39,239,4.0,1609459200
40,240,4.0,1609459200
41,241,4.0,1609459200
42,242,4.0,1609459200
43,243,4.0,1609459200
44,244,4.0,1609459200
45,245,4.0,1609459200
46,246,4.0,1609459200
47,247,4.0,1609459200
48,248,4.0,1609459200
49,249,4.0,1609459200
50,250,4.0,1609459200
51,251,4.0,1609459200
52,252,4.0,1609459200
53,253,4.0,1609459200
54,254,4.0,1609459200
55,255,4.0,1609459200
56,256,4.0,1609459200
57,257,4.0,1609459200
58,258,4.0,1609459200
59,259,4.0,1609459200
60,260,4.0,1609459200
61,261,4.0,1609459200
62,262,4.0,1609459200
63,263,4.0,1609459200
64,264,4.0,1609459200
65,265,4.0,1609459200
66,266,4.0,1609459200
67,267,4.0,1609459200
68,268,4.0,1609459200
69,269,4.0,1609459200
70,270,4.0,1609459200
71,271,4.0,1609459200
72,272,4.0,1609459200
73,273,4.0,1609459200
74,274,4.0,1609459200
75,275,4.0,1609459200
76,276,4.0,1609459200
77,277,4.0,1609459200
78,278,4.0,1609459200
79,279,4.0,1609459200
80,280,4.0,1609459200
81,281,4.0,1609459200
82,282,4.0,1609459200
83,283,4.0,1609459200
84,284,4.0,1609459200
85,285,4.0,1609459200
86,286,4.0,1609459200
87,287,4.0,1609459200
88,288,4.0,1609459200
89,289,4.0,1609459200
90,290,4.0,1609459200
91,291,4.0,1609459200
92,292,4.0,1609459200
93,293,4.0,1609459200
94,294,4.0,1609459200
95,295,4.0,1609459200
96,296,4.0,1609459200
97,297,4.0,1609459200
98,298,4.0,1609459200
99,299,4.0,1609459200
100,300,4.0,1609459200
1,301,4.0,1609459200
2,302,4.0,1609459200
3,303,4.0,1609459200
4,304,4.0,1609459200
5,305,4.0,1609459200
6,306,4.0,1609459200
7,307,4.0,1609459200
8,308,4.0,1609459200
9,309,4.0,1609459200
10,310,4.0,1609459200
11,311,4.0,1609459200
12,312,4.0,1609459200
13,313,4.0,1609459200
14,314,4.0,1609459200
15,315,4.0,1609459200
16,316,4.0,1609459200
17,317,4.0,1609459200
18,318,4.0,1609459200
19,319,4.0,1609459200
20,320,4.0,1609459200
21,321,4.0,1609459200
22,322,4.0,1609459200
23,323,4.0,1609459200
24,324,4.0,1609459200
25,325,4.0,1609459200
26,326,4.0,1609459200
27,327,4.0,1609459200
28,328,4.0,1609459200
29,329,4.0,1609459200
30,330,4.0,1609459200
31,331,4.0,1609459200
32,332,4.0,1609459200
33,333,4.0,1609459200
34,334,4.0,1609459200
35,335,4.0,1609459200
36,336,4.0,1609459200
37,337,4.0,1609459200
38,338,4.0,1609459200
39,339,4.0,1609459200
40,340,4.0,1609459200
41,341,4.0,1609459200
42,342,4.0,1609459200
43,343,4.0,1609459200
44,344,4.0,1609459200
45,345,4.0,1609459200
46,346,4.0,1609459200
47,347,4.0,1609459200
48,348,4.0,1609459200
49,349,4.0,1609459200
50,350,4.0,1609459200
51,351,4.0,1609459200
52,352,4.0,1609459200
53,353,4.0,1609459200
54,354,4.0,1609459200
55,355,4.0,1609459200
56,356,4.0,1609459200
57,357,4.0,1609459200
58,358,4.0,1609459200
59,359,4.0,1609459200
60,360,4.0,1609459200
61,361,4.0,1609459200
62,362,4.0,1609459200
63,363,4.0,1609459200
64,364,4.0,1609459200
65,365,4.0,1609459200
66,366,4.0,1609459200
67,367,4.0,1609459200
68,368,4.0,1609459200
69,369,4.0,1609459200
70,370,4.0,1609459200
71,371,4.0,1609459200
72,372,4.0,1609459200
73,373,4.0,1609459200
74,374,4.0,1609459200
75,375,4.0,1609459200
76,376,4.0,1609459200
77,377,4.0,1609459200
78,378,4.0,1609459200
79,379,4.0,1609459200
80,380,4.0,1609459200
81,381,4.0,1609459200
82,382,4.0,1609459200
83,383,4.0,1609459200
84,384,4.0,1609459200
85,385,4.0,1609459200
86,386,4.0,1609459200
87,387,4.0,1609459200
88,388,4.0,1609459200
89,389,4.0,1609459200
90,390,4.0,1609459200
91,391,4.0,1609459200
92,392,4.0,1609459200
93,393,4.0,1609459200
94,394,4.0,1609459200
95,395,4.0,1609459200
96,396,4.0,1609459200
97,397,4.0,1609459200
98,398,4.0,1609459200
99,399,4.0,1609459200
100,400,4.0,1609459200
1,401,4.0,1609459200
2,402,4.0,1609459200
3,403,4.0,1609459200
4,404,4.0,1609459200
5,405,4.0,1609459200
6,406,4.0,1609459200
7,407,4.0,1609459200
8,408,4.0,1609459200
9,409,4.0,1609459200
10,410,4.0,1609459200
11,411,4.0,1609459200
12,412,4.0,1609459200
13,413,4.0,1609459200
14,414,4.0,1609459200
15,415,4.0,1609459200
16,416,4.0,1609459200
17,417,4.0,1609459200
18,418,4.0,1609459200
19,419,4.0,1609459200
20,420,4.0,1609459200
21,421,4.0,1609459200
22,422,4.0,1609459200
23,423,4.0,1609459200
24,424,4.0,1609459200
25,425,4.0,1609459200
26,426,4.0,1609459200
27,427,4.0,1609459200
28,428,4.0,1609459200
29,429,4.0,1609459200
30,430,4.0,1609459200
31,431,4.0,1609459200
32,432,4.0,1609459200
33,433,4.0,1609459200
34,434,4.0,1609459200
35,435,4.0,1609459200
36,436,4.0,1609459200
37,437,4.0,1609459200
38,438,4.0,1609459200
39,439,4.0,1609459200
40,440,4.0,1609459200
41,441,4.0,1609459200
42,442,4.0,1609459200
43,443,4.0,1609459200
44,444,4.0,1609459200
45,445,4.0,1609459200
46,446,4.0,1609459200
47,447,4.0,1609459200
48,448,4.0,1609459200
49,449,4.0,1609459200
50,450,4.0,1609459200
51,451,4.0,1609459200
52,452,4.0,1609459200
53,453,4.0,1609459200
54,454,4.0,1609459200
55,455,4.0,1609459200
56,456,4.0,1609459200
57,457,4.0,1609459200
58,458,4.0,1609459200
59,459,4.0,1609459200
60,460,4.0,1609459200
61,461,4.0,1609459200
62,462,4.0,1609459200
63,463,4.0,1609459200
64,464,4.0,1609459200
65,465,4.0,1609459200
66,466,4.0,1609459200
67,467,4.0,1609459200
68,468,4.0,1609459200
69,469,4.0,1609459200
70,470,4.0,1609459200
71,471,4.0,1609459200
72,472,4.0,1609459200
73,473,4.0,1609459200
74,474,4.0,1609459200
75,475,4.0,1609459200
76,476,4.0,1609459200
77,477,4.0,1609459200
78,478,4.0,1609459200
79,479,4.0,1609459200
80,480,4.0,1609459200
81,481,4.0,1609459200
82,482,4.0,1609459200
83,483,4.0,1609459200
84,484,4.0,1609459200
85,485,4.0,1609459200
86,486,4.0,1609459200
87,487,4.0,1609459200
88,488,4.0,1609459200
89,489,4.0,1609459200
90,490,4.0,1609459200
91,491,4.0,1609459200
92,492,4.0,1609459200
93,493,4.0,1609459200
94,494,4.0,1609459200
95,495,4.0,1609459200
96,496,4.0,1609459200
97,497,4.0,1609459200
98,498,4.0,1609459200
99,499,4.0,1609459200
100,500,4.0,1609459200
1,501,4.0,1609459200
2,502,4.0,1609459200
3,503,4.0,1609459200
4,504,4.0,1609459200
5,505,4.0,1609459200
6,506,4.0,1609459200
7,507,4.0,1609459200
8,508,4.0,1609459200
9,509,4.0,1609459200
10,510,4.0,1609459200
11,511,4.0,1609459200
12,512,4.0,1609459200
13,513,4.0,1609459200
14,514,4.0,1609459200
15,515,4.0,1609459200
16,516,4.0,1609459200
17,517,4.0,1609459200
18,518,4.0,1609459200
19,519,4.0,1609459200
20,520,4.0,1609459200
21,521,4.0,1609459200
22,522,4.0,1609459200
23,523,4.0,1609459200
24,524,4.0,1609459200
25,525,4.0,1609459200
26,526,4.0,1609459200
27,527,4.0,1609459200
28,528,4.0,1609459200
29,529,4.0,1609459200
30,530,4.0,1609459200
31,531,4.0,1609459200
32,532,4.0,1609459200
33,533,4.0,1609459200
34,534,4.0,1609459200
35,535,4.0,1609459200
36,536,4.0,1609459200
37,537,4.0,1609459200
38,538,4.0,1609459200
39,539,4.0,1609459200
40,540,4.0,1609459200
41,541,4.0,1609459200
42,542,4.0,1609459200
43,543,4.0,1609459200
44,544,4.0,1609459200
45,545,4.0,1609459200
46,546,4.0,1609459200
47,547,4.0,1609459200
48,548,4.0,1609459200
49,549,4.0,1609459200
50,550,4.0,1609459200
51,551,4.0,1609459200
52,552,4.0,1609459200
53,553,4.0,1609459200
54,554,4.0,1609459200
55,555,4.0,1609459200
56,556,4.0,1609459200
57,557,4.0,1609459200
58,558,4.0,1609459200
59,559,4.0,1609459200
60,560,4.0,1609459200
61,561,4.0,1609459200
62,562,4.0,1609459200
63,563,4.0,1609459200
64,564,4.0,1609459200
65,565,4.0,1609459200
66,566,4.0,1609459200
67,567,4.0,1609459200
68,568,4.0,1609459200
69,569,4.0,1609459200
70,570,4.0,1609459200
71,571,4.0,1609459200
72,572,4.0,1609459200
73,573,4.0,1609459200
74,574,4.0,1609459200
75,575,4.0,1609459200
76,576,4.0,1609459200
77,577,4.0,1609459200
78,578,4.0,1609459200
79,579,4.0,1609459200
80,580,4.0,1609459200
81,581,4.0,1609459200
82,582,4.0,1609459200
83,583,4.0,1609459200
84,584,4.0,1609459200
85,585,4.0,1609459200
86,586,4.0,1609459200
87,587,4.0,1609459200
88,588,4.0,1609459200
89,589,4.0,1609459200
90,590,4.0,1609459200
91,591,4.0,1609459200
92,592,4.0,1609459200
93,593,4.0,1609459200
94,594,4.0,1609459200
95,595,4.0,1609459200
96,596,4.0,1609459200
97,597,4.0,1609459200
98,598,4.0,1609459200
99,599,4.0,1609459200
100,600,4.0,1609459200
1,601,4.0,1609459200
2,602,4.0,1609459200
3,603,4.0,1609459200
4,604,4.0,1609459200
5,605,4.0,1609459200
6,606,4.0,1609459200
7,607,4.0,1609459200
8,608,4.0,1609459200
9,609,4.0,1609459200
10,610,4.0,1609459200
11,611,4.0,1609459200
12,612,4.0,1609459200
13,613,4.0,1609459200
14,614,4.0,1609459200
15,615,4.0,1609459200
16,616,4.0,1609459200
17,617,4.0,1609459200
18,618,4.0,1609459200
19,619,4.0,1609459200
20,620,4.0,1609459200
21,621,4.0,1609459200
22,622,4.0,1609459200
23,623,4.0,1609459200
24,624,4.0,1609459200
25,625,4.0,1609459200
26,626,4.0,1609459200
27,627,4.0,1609459200
28,628,4.0,1609459200
29,629,4.0,1609459200
30,630,4.0,1609459200
31,631,4.0,1609459200
32,632,4.0,1609459200
33,633,4.0,1609459200
34,634,4.0,1609459200
35,635,4.0,1609459200
36,636,4.0,1609459200
37,637,4.0,1609459200
38,638,4.0,1609459200
39,639,4.0,1609459200
40,640,4.0,1609459200
41,641,4.0,1609459200
42,642,4.0,1609459200
43,643,4.0,1609459200
44,644,4.0,1609459200
45,645,4.0,1609459200
46,646,4.0,1609459200
47,647,4.0,1609459200
48,648,4.0,1609459200
49,649,4.0,1609459200
50,650,4.0,1609459200
51,651,4.0,1609459200
52,652,4.0,1609459200
53,653,4.0,1609459200
54,654,4.0,1609459200
55,655,4.0,1609459200
56,656,4.0,1609459200
57,657,4.0,1609459200
58,658,4.0,1609459200
59,659,4.0,1609459200
60,660,4.0,1609459200
61,661,4.0,1609459200
62,662,4.0,1609459200
63,663,4.0,1609459200
64,664,4.0,1609459200
65,665,4.0,1609459200
66,666,4.0,1609459200
67,667,4.0,1609459200
68,668,4.0,1609459200
69,669,4.0,1609459200
70,670,4.0,1609459200
71,671,4.0,1609459200
72,672,4.0,1609459200
73,673,4.0,1609459200
74,674,4.0,1609459200
75,675,4.0,1609459200
76,676,4.0,1609459200
77,677,4.0,1609459200
78,678,4.0,1609459200
79,679,4.0,1609459200
80,680,4.0,1609459200
81,681,4.0,1609459200
82,682,4.0,1609459200
83,683,4.0,1609459200
84,684,4.0,1609459200
85,685,4.0,1609459200
86,686,4.0,1609459200
87,687,4.0,1609459200
88,688,4.0,1609459200
89,689,4.0,1609459200
90,690,4.0,1609459200
91,691,4.0,1609459200
92,692,4.0,1609459200
93,693,4.0,1609459200
94,694,4.0,1609459200
95,695,4.0,1609459200
96,696,4.0,1609459200
97,697,4.0,1609459200
98,698,4.0,1609459200
99,699,4.0,1609459200
100,700,4.0,1609459200
1,701,4.0,1609459200
2,702,4.0,1609459200
3,703,4.0,1609459200
4,704,4.0,1609459200
5,705,4.0,1609459200
6,706,4.0,1609459200
7,707,4.0,1609459200
8,708,4.0,1609459200
9,709,4.0,1609459200
10,710,4.0,1609459200
11,711,4.0,1609459200
12,712,4.0,1609459200
13,713,4.0,1609459200
14,714,4.0,1609459200
15,715,4.0,1609459200
16,716,4.0,1609459200
17,717,4.0,1609459200
18,718,4.0,1609459200
19,719,4.0,1609459200
20,720,4.0,1609459200
21,721,4.0,1609459200
22,722,4.0,1609459200
23,723,4.0,1609459200
24,724,4.0,1609459200
25,725,4.0,1609459200
26,726,4.0,1609459200
27,727,4.0,1609459200
28,728,4.0,1609459200
29,729,4.0,1609459200
30,730,4.0,1609459200
31,731,4.0,1609459200
32,732,4.0,1609459200
33,733,4.0,1609459200
34,734,4.0,1609459200
35,735,4.0,1609459200
36,736,4.0,1609459200
37,737,4.0,1609459200
38,738,4.0,1609459200
39,739,4.0,1609459200
40,740,4.0,1609459200
41,741,4.0,1609459200
42,742,4.0,1609459200
43,743,4.0,1609459200
44,744,4.0,1609459200
45,745,4.0,1609459200
46,746,4.0,1609459200
47,747,4.0,1609459200
48,748,4.0,1609459200
49,749,4.0,1609459200
50,750,4.0,1609459200
51,751,4.0,1609459200
52,752,4.0,1609459200
53,753,4.0,1609459200
54,754,4.0,1609459200
55,755,4.0,1609459200
56,756,4.0,1609459200
57,757,4.0,1609459200
58,758,4.0,1609459200
59,759,4.0,1609459200
60,760,4.0,1609459200
61,761,4.0,1609459200
62,762,4.0,1609459200
63,763,4.0,1609459200
64,764,4.0,1609459200
65,765,4.0,1609459200
66,766,4.0,1609459200
67,767,4.0,1609459200
68,768,4.0,1609459200
69,769,4.0,1609459200
70,770,4.0,1609459200
71,771,4.0,1609459200
72,772,4.0,1609459200
73,773,4.0,1609459200
74,774,4.0,1609459200
75,775,4.0,1609459200
76,776,4.0,1609459200
77,777,4.0,1609459200
78,778,4.0,1609459200
79,779,4.0,1609459200
80,780,4.0,1609459200
81,781,4.0,1609459200
82,782,4.0,1609459200
83,783,4.0,1609459200
84,784,4.0,1609459200
85,785,4.0,1609459200
86,786,4.0,1609459200
87,787,4.0,1609459200
88,788,4.0,1609459200
89,789,4.0,1609459200
90,790,4.0,1609459200
91,791,4.0,1609459200
92,792,4.0,1609459200
93,793,4.0,1609459200
94,794,4.0,1609459200
95,795,4.0,1609459200
96,796,4.0,1609459200
97,797,4.0,1609459200
98,798,4.0,1609459200
99,799,4.0,1609459200
100,800,4.0,1609459200
1,801,4.0,1609459200
2,802,4.0,1609459200
3,803,4.0,1609459200
4,804,4.0,1609459200
5,805,4.0,1609459200
6,806,4.0,1609459200
7,807,4.0,1609459200
8,808,4.0,1609459200
9,809,4.0,1609459200
10,810,4.0,1609459200
11,811,4.0,1609459200
12,812,4.0,1609459200
13,813,4.0,1609459200
14,814,4.0,1609459200
15,815,4.0,1609459200
16,816,4.0,1609459200
17,817,4.0,1609459200
18,818,4.0,1609459200
19,819,4.0,1609459200
20,820,4.0,1609459200
21,821,4.0,1609459200
22,822,4.0,1609459200
23,823,4.0,1609459200
24,824,4.0,1609459200
25,825,4.0,1609459200
26,826,4.0,1609459200
27,827,4.0,1609459200
28,828,4.0,1609459200
29,829,4.0,1609459200
30,830,4.0,1609459200
31,831,4.0,1609459200
32,832,4.0,1609459200
33,833,4.0,1609459200
34,834,4.0,1609459200
35,835,4.0,1609459200
36,836,4.0,1609459200
37,837,4.0,1609459200
38,838,4.0,1609459200
39,839,4.0,1609459200
40,840,4.0,1609459200
41,841,4.0,1609459200
42,842,4.0,1609459200
43,843,4.0,1609459200
44,844,4.0,1609459200
45,845,4.0,1609459200
46,846,4.0,1609459200
47,847,4.0,1609459200
48,848,4.0,1609459200
49,849,4.0,1609459200
50,850,4.0,1609459200
51,851,4.0,1609459200
52,852,4.0,1609459200
53,853,4.0,1609459200
54,854,4.0,1609459200
55,855,4.0,1609459200
56,856,4.0,1609459200
57,857,4.0,1609459200
58,858,4.0,1609459200
59,859,4.0,1609459200
60,860,4.0,1609459200
61,861,4.0,1609459200
62,862,4.0,1609459200
63,863,4.0,1609459200
64,864,4.0,1609459200
65,865,4.0,1609459200
66,866,4.0,1609459200
67,867,4.0,1609459200
68,868,4.0,1609459200
69,869,4.0,1609459200
70,870,4.0,1609459200
71,871,4.0,1609459200
72,872,4.0,1609459200
73,873,4.0,1609459200
74,874,4.0,1609459200
75,875,4.0,1609459200
76,876,4.0,1609459200
77,877,4.0,1609459200
78,878,4.0,1609459200
79,879,4.0,1609459200
80,880,4.0,1609459200
81,881,4.0,1609459200
82,882,4.0,1609459200
83,883,4.0,1609459200
84,884,4.0,1609459200
85,885,4.0,1609459200
86,886,4.0,1609459200
87,887,4.0,1609459200
88,888,4.0,1609459200
89,889,4.0,1609459200
90,890,4.0,1609459200
91,891,4.0,1609459200
92,892,4.0,1609459200
93,893,4.0,1609459200
94,894,4.0,1609459200
95,895,4.0,1609459200
96,896,4.0,1609459200
97,897,4.0,1609459200
98,898,4.0,1609459200
99,899,4.0,1609459200
100,900,4.0,1609459200
1,901,4.0,1609459200
2,902,4.0,1609459200
3,903,4.0,1609459200
4,904,4.0,1609459200
5,905,4.0,1609459200
6,906,4.0,1609459200
7,907,4.0,1609459200
8,908,4.0,1609459200
9,909,4.0,1609459200
10,910,4.0,1609459200
11,911,4.0,1609459200
12,912,4.0,1609459200
13,913,4.0,1609459200
14,914,4.0,1609459200
15,915,4.0,1609459200
16,916,4.0,1609459200
17,917,4.0,1609459200
18,918,4.0,1609459200
19,919,4.0,1609459200
20,920,4.0,1609459200
21,921,4.0,1609459200
22,922,4.0,1609459200
23,923,4.0,1609459200
24,924,4.0,1609459200
25,925,4.0,1609459200
26,926,4.0,1609459200
27,927,4.0,1609459200
28,928,4.0,1609459200
29,929,4.0,1609459200
30,930,4.0,1609459200
31,931,4.0,1609459200
32,932,4.0,1609459200
33,933,4.0,1609459200
34,934,4.0,1609459200
35,935,4.0,1609459200
36,936,4.0,1609459200
37,937,4.0,1609459200
38,938,4.0,1609459200
39,939,4.0,1609459200
40,940,4.0,1609459200
41,941,4.0,1609459200
42,942,4.0,1609459200
43,943,4.0,1609459200
44,944,4.0,1609459200
45,945,4.0,1609459200
46,946,4.0,1609459200
47,947,4.0,1609459200
48,948,4.0,1609459200
49,949,4.0,1609459200
50,950,4.0,1609459200
51,951,4.0,1609459200
52,952,4.0,1609459200
53,953,4.0,1609459200
54,954,4.0,1609459200
55,955,4.0,1609459200
56,956,4.0,1609459200
57,957,4.0,1609459200
58,958,4.0,1609459200
59,959,4.0,1609459200
60,960,4.0,1609459200
61,961,4.0,1609459200
62,962,4.0,1609459200
63,963,4.0,1609459200
64,964,4.0,1609459200
65,965,4.0,1609459200
66,966,4.0,1609459200
67,967,4.0,1609459200
68,968,4.0,1609459200
69,969,4.0,1609459200
70,970,4.0,1609459200
71,971,4.0,1609459200
72,972,4.0,1609459200
73,973,4.0,1609459200
74,974,4.0,1609459200
75,975,4.0,1609459200
76,976,4.0,1609459200
77,977,4.0,1609459200
78,978,4.0,1609459200
79,979,4.0,1609459200
80,980,4.0,1609459200
81,981,4.0,1609459200
82,982,4.0,1609459200
83,983,4.0,1609459200
84,984,4.0,1609459200
85,985,4.0,1609459200
86,986,4.0,1609459200
87,987,4.0,1609459200
88,988,4.0,1609459200
89,989,4.0,1609459200
90,990,4.0,1609459200
91,991,4.0,1609459200
92,992,4.0,1609459200
93,993,4.0,1609459200
94,994,4.0,1609459200
95,995,4.0,1609459200
96,996,4.0,1609459200
97,997,4.0,1609459200
98,998,4.0,1609459200
99,999,4.0,1609459200
100,1000,4.0,1609459200
1,1001,4.0,1609459200
2,1002,4.0,1609459200
3,1003,4.0,1609459200
4,1004,4.0,1609459200
5,1005,4.0,1609459200
6,1006,4.0,1609459200
7,1007,4.0,1609459200
8,1008,4.0,1609459200
9,1009,4.0,1609459200
10,1010,4.0,1609459200
11,1011,4.0,1609459200
12,1012,4.0,1609459200
13,1013,4.0,1609459200
14,1014,4.0,1609459200
15,1015,4.0,1609459200
16,1016,4.0,1609459200
17,1017,4.0,1609459200
18,1018,4.0,1609459200
19,1019,4.0,1609459200
20,1020,4.0,1609459200
21,1021,4.0,1609459200
22,1022,4.0,1609459200
23,1023,4.0,1609459200
24,1024,4.0,1609459200
25,1025,4.0,1609459200
26,1026,4.0,1609459200
27,1027,4.0,1609459200
28,1028,4.0,1609459200
29,1029,4.0,1609459200
30,1030,4.0,1609459200
31,1031,4.0,1609459200
32,1032,4.0,1609459200
33,1033,4.0,1609459200
34,1034,4.0,1609459200
35,1035,4.0,1609459200
36,1036,4.0,1609459200
37,1037,4.0,1609459200
38,1038,4.0,1609459200
39,1039,4.0,1609459200
40,1040,4.0,1609459200
41,1041,4.0,1609459200
42,1042,4.0,1609459200
43,1043,4.0,1609459200
44,1044,4.0,1609459200
45,1045,4.0,1609459200
46,1046,4.0,1609459200
47,1047,4.0,1609459200
48,1048,4.0,1609459200
49,1049,4.0,1609459200
50,1050,4.0,1609459200
51,1051,4.0,1609459200
52,1052,4.0,1609459200
53,1053,4.0,1609459200
54,1054,4.0,1609459200
55,1055,4.0,1609459200
56,1056,4.0,1609459200
57,1057,4.0,1609459200
58,1058,4.0,1609459200
59,1059,4.0,1609459200
60,1060,4.0,1609459200
61,1061,4.0,1609459200
62,1062,4.0,1609459200
63,1063,4.0,1609459200
64,1064,4.0,1609459200
65,1065,4.0,1609459200
66,1066,4.0,1609459200
67,1067,4.0,1609459200
68,1068,4.0,1609459200
69,1069,4.0,1609459200
